representation,profile,profile_family,source_family,acquisition_block,run_dir,offset_index,offset_radians,epsilon_level,sparse_realization,offset_group,count_retard,count_stay,count_advance,estimated_eps,unresolved_near_zero,peer_count,bin_sparsity,physical_hash,prompt_hash
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,28,1.81130581486731,na,04,g4,0,4,0,0.0,False,16,0.3333333333333333,dda4924583d1f4ebf6ffd6f54836b3952ae3ef3b93d3958d369cb3ac500488bf,5dfa546271d0459477abe86d5c1f8c52123db349fce2f821fff9f2e0631abba2
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,29,1.955683617054956,na,04,g4,0,4,0,0.0,False,16,0.3333333333333333,f25bb20a17c594fdab74bc137e3100d7c3fa62ed6c5402c77d0506b673da9bda,5d47e7e9e9997a73617c4ae2f79cefbf02c8c3da2eb42c6877f280bea11b949e
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,30,2.125472971056087,na,04,g5,0,2,2,0.0,False,16,0.4166666666666667,cbf74b73b6c87d4d2c6e0c044c279297324134f53758ad59b062a2378892ae8d,d158c85854e57cb855d82d8b63af829155a57438daa66e917dc2c84bcde4085d
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,31,2.360717942934366,na,04,g5,1,2,1,0.0,False,16,0.4166666666666667,479a4eab96376580ab50d4d56643f04fbd0e091d1fbeee314799779d84d8337c,edae2c98d17d49589ccf5ef076db0d2db6fef5cf48477c1831e61ac6636ae38d
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,32,2.518873672395674,na,04,g5,3,1,0,0.0,False,16,0.3333333333333333,b10f9bf85815780e1306683a0689c3dc437b2ce13b87e8b07842ed414445d230,8380d2bd916cb4b80581c95bc733849ad48de21a4ab765fd3e308708472ec828
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,33,2.746279632217894,na,04,g5,2,0,2,0.0,False,16,0.3333333333333333,858531898d1c82ab6300b5b43146e8bb09dac5d811ec592e5b4872f13360be4a,afafe4a2b8e6ad1396029336584d8d8da4a617cc28173f8926e04b5a07b2ec93
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,34,2.92640177655781,na,04,g5,1,3,0,0.0,False,16,0.5,04972441c59f0f41ff270c4ea22560247d31840ee8a46932fd5d66dbe3346c65,a3b830b74cb700bdfb696ae2f534b8f0507761d662662526cdf4b7da88779e6e
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r04_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,35,3.060726315293831,na,04,g5,2,0,2,0.0,False,16,0.4166666666666667,9ca68ef957440c95721608db2b1ec68dfc070d1aa99f670e33c8dc834de992db,16cf123bd8ceac99efbaecf625db5184679a733e56f177d20e70828226f3903d
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,0,-3.060726315293831,na,05,g0,4,0,0,0.0,False,16,0.5,7d747079c49845cd07cdc44dd04851502f616bc507f3c3155ad0f29efb71cfb9,f35f7bafaeb52f4dcbbdcd803304749741b54dfee2384e9ecb9f274f34531450
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,1,-2.92640177655781,na,05,g0,0,0,4,0.0,False,16,0.5,34bf4a5335601c72917519c40feb977c1c61485074f38e79c0b32ddca7a102a6,9e4755bffb7863043b563198148a2bc33e5c7354d0547c0f63be24c756936438
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,2,-2.746279632217894,na,05,g0,3,0,1,0.0,False,16,0.4166666666666667,3d78fdf94e5f2485804d9cf87298749aa8b431a0c5624101cd1d0862b9b694fb,57324eaa0d7fd1fb8f758e84159cef940b6f6f560892088b590e91004b6e1ba3
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,3,-2.518873672395674,na,05,g0,0,0,4,0.0,False,16,0.5,5a521159cdc82da326d6ff9db38c74db43de9a8654a464ccd2ea7a8c1680f92f,37dd89b20d15721de9809c1a50625a076b0be4b9ac3645215ede7d57ddc6e145
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,4,-2.360717942934366,na,05,g0,1,3,0,0.0,False,16,0.3333333333333333,80dddb312b1f77bbdc4e789ec7f6a85ad092f6f64f6420acc948ea13388dc520,01a1aae96f06b0ed40570765240aa0cf4c6d5c72a31d3733786ebe8ccda88a51
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,5,-2.125472971056087,na,05,g0,3,0,1,0.0,False,16,0.5,712663412179f46863067a217a5e1589644fb5539e391bfec736eee096efc9fe,ee1be22e9dbfb3b769c8c022bb131e69cfa56dd09e9ef8d1bb5ddd453db606e3
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,6,-1.955683617054956,na,05,g1,1,0,3,0.0,False,16,0.4166666666666667,b3e904bdbe074662aee9093e5dd57afe451251887643d7bcd6ee375dc420541b,ad0e31ab9b22ff4a0862349b75509bf9c8e024b4b43237d344f90436aa9d66a3
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,7,-1.81130581486731,na,05,g1,1,3,0,0.0,False,16,0.3333333333333333,e1244f2abf41fd939418690b5d71a0d5aa751ee50c4dffb4fb753534596a9dce,f4f225eee033c157866bf639a2b8726217775c40782fae9210b61e4ee54ee497
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,8,-1.70513797996314,na,05,g1,1,2,1,0.0,False,16,0.4166666666666667,02a6e855b4ed81b6df5c9673b2543e925a479d2132cce28ba949a0e4d05530be,999c41062da2431b60c9343d99c573f26d67dbb651ff53e66df0c0d450501a88
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,9,-1.459132129739855,na,05,g1,1,3,0,0.0,False,16,0.4166666666666667,7e098f593b1474bfe3b668ed8918eb2335d0e2c8e4982099649b931496ccf9f3,7e3421b28bfec8a32ac874218b322933e4d2f0982ca12ac5da8fc180cc5b95b1
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,10,-1.326501968991361,na,05,g1,1,1,2,0.0,False,16,0.3333333333333333,af8016cbe10709573b05807ae68635aedacf0ec142107062e17893c45d6270d3,c7beac7a24b3dd4d10588c72660d0e51009eadbe1564c3f28e89f9e47d5cdc8c
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,11,-1.193267876314604,na,05,g1,1,0,3,0.0,False,16,0.4166666666666667,b40859c74b5bc495a959c73bb261c9acf37447c66367398078d14d8791760db8,868174489f2db0b15573281a10046c4f7c67f047bbb38c47d4884bb7e30e53dd
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,12,-1.01205578829373,na,05,g2,0,2,2,0.0,False,16,0.4166666666666667,aaed925d72af5a6b2877fe920bb42287580ac544e7e658e3b971f82cde642d03,c8a447e9fdad7e368c59d53f1faee47d6ee60fe34a65df95c3bdb96c11de9e20
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,13,-0.815390451126862,na,05,g2,3,0,1,0.0,False,16,0.4166666666666667,587e4eb55a8cd3a43492006d082a2bb4b9ff65c18c977a85750290ecfbdfafbd,8dfaeb870d084a2d5344f49948790584d7f540c3d319c2e30d8dd2cd9a77c64a
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,14,-0.582253411155328,na,05,g2,4,0,0,0.0,False,16,0.3333333333333333,335e829e40ad96dfa7f7f51d42d1721ad1cc0f62673dabff97aa3cc199da5ce9,fd85f0904fb6538abbec364a6fa106fd6cae615b55772fcda6a574477c7f90ae
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,15,-0.424110634258503,na,05,g2,3,0,1,0.0,False,16,0.5,09d5989de82bcd7d95f2860f92329f3615f095c971f58a0243b11ae79cf6ca5d,622b75a7a20d6ae7d84a3ccec0171444fc915c22ede009f202b7b4513f1b59c0
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,16,-0.252363301580937,na,05,g2,1,1,2,0.0,False,16,0.4166666666666667,310e3a4c9bc12c5f5e09eb0d5686ecf2b95fe5d9b5c2cb26f3b71017def1318e,c0487f1ab69871f12223ac53009362d85fe3bc4b444d4eaa742f7d1e1431b2a9
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,17,-0.126277469898986,na,05,g2,3,0,1,0.0,False,16,0.3333333333333333,d4c217f822c91ced37abf3db816646173fdf27e7a6a632e91b7a08de72387921,dd6e680e0d65e8166a8ee3eaccfc2c8c96c31808882cd96cd868abb78855211b
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,18,0.126277469898986,na,05,g3,1,1,2,0.0,False,16,0.3333333333333333,b72c241ecdbcb0f0bf0506631031303a540108d80a66a9d5c1c0d3f7fa9f5e5a,98e32f0602561251b0077b75f3ac01c261bdf40a004e68901861309a12e9e4ef
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,19,0.252363301580937,na,05,g3,1,3,0,0.0,False,16,0.4166666666666667,c1a714716dcf045bd7039457696ef5b2297b96b60d52265f552b982b949c1dde,97c9bd20e7288869d43552dbba577e0fbe595c51bd2b5f65df24f18e6b6321ef
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,20,0.424110634258503,na,05,g3,1,1,2,0.0,False,16,0.4166666666666667,94d1e488e7fcb98686e09125254976f4a16b579723523c3dcddb4000862d76de,f0cc038b50ea7db98c3ba922512f36b0769139d878ea951ee732ab9832bf77da
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,21,0.582253411155328,na,05,g3,1,1,2,0.0,False,16,0.3333333333333333,6bc48ab33566be99b5d33f41b931bceaa191fd5347cae2acfd1f07b465247a11,6297570120311788c63708da3a07e8d8af8205c6997437556458cb96c08fb473
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,22,0.815390451126862,na,05,g3,0,0,4,0.0,False,16,0.5,6eb2a1b992b95b7a637defa158bbefbdd531cb4b1b457700285f5fb1f3ed911d,7d5e881aa8830a603d70d1f6a361b5c7450fb5316d9cd371b42663cd50b5e25e
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,23,1.01205578829373,na,05,g3,2,2,0,0.0,False,16,0.5,769855e2771fcbc6d583a5e64522c60810d147ef080f5a3005b861e61d460186,378988d901d2f9a3600ba83484f445f85badaba0809a937a7518cb2409af74a6
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,24,1.193267876314604,na,05,g4,2,2,0,0.0,False,16,0.4166666666666667,07fab377e3ad7d09daab4fabe002e2769c9696b4b062e197fa67d8bab1e4cefd,803972c6ff526c4de38c11feff78ccd85353b78bac7084eabd9421e1444185b4
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,25,1.326501968991361,na,05,g4,1,3,0,0.0,False,16,0.4166666666666667,016b3a2cf6eb0333af02c1f1753637646a1cec7311ce75bce8b404a8103fe6fa,bd36f11ab2a729adc1eb75e849e5e84a818e612d58cf55556675d1b9c7d1991e
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,26,1.459132129739855,na,05,g4,0,4,0,0.0,False,16,0.4166666666666667,5d6c39bfec6b2856c799036e7cceed6569de20b7b74412f6f794f96032ba9896,dc62984aead84be573eef73b983522e07ff97aab1e112efa8a7aac53cb53209c
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,27,1.70513797996314,na,05,g4,0,3,1,0.0,False,16,0.4166666666666667,14751b2ea7a8b532e8ac999ef0c12b7383ffc6cd03d8c3c06597bc3846e0d105,be752e852ece549882e0662a5b7f3698cbb0fb9f9bf7294e3217aa6640b3e60d
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,28,1.81130581486731,na,05,g4,0,4,0,0.0,False,16,0.5,0def423c66b214f052faaff14380a3bd2ac3afbc8a48a974ffcd217a89e2e1e6,0fb812e384f35fb43bff3c1ad348c50184462609d6ca1671ae3ca8d254641833
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,29,1.955683617054956,na,05,g4,0,3,1,0.0,False,16,0.4166666666666667,f9142439bb15e8b61a07cce0e56321ab7735a787ca8af308e5d0b674782a2297,0ee3788d7b7946723e933e9be82dc2537d12cda6442f0dac5b55da85a17c1e69
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,30,2.125472971056087,na,05,g5,2,0,2,0.0,False,16,0.4166666666666667,276eadd9eb0aa6deaecca1ec5ac24bffec8ab81d80ed4ee232adcfc6accfdedd,b530636c53364dcef1aa389aa8678a8c5b999c2e7aa9e0ae2990c52760188937
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,31,2.360717942934366,na,05,g5,1,1,2,0.0,False,16,0.4166666666666667,59041c325d2fcccbf152aa6a638ea2d71acf4b5be6a90f1cb8e4f5f013abe13f,c7c3fc17fcce39fb187691aca1d87370de6f295caded8bccec7d8c48108ce145
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,32,2.518873672395674,na,05,g5,0,1,3,0.0,False,16,0.4166666666666667,fe40a71ed25a788f543d7d11095c6fe3189fc5d04a357b7c57a2984763901489,c74e941071d8b319f97e633eb15d945626776bc9a7005c4fec4bfe19e2ef5d55
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,33,2.746279632217894,na,05,g5,3,0,1,0.0,False,16,0.4166666666666667,6295b7b9c0913f21739d07a48cd9129873c460afa6c0b05873dca4a43228d1dc,8d952e6d4feea27e0247b9dfd49510bcc3f74064f7a75309dc06826c6ae315c3
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,34,2.92640177655781,na,05,g5,4,0,0,0.0,False,16,0.3333333333333333,6ffcb402afab712d32d0b554d5669d5f3ee43080d50ccbf2ae8eb69bc8e96e20,05bca5c7e8d4f9867e6df9bf3c3f387ef8b0d40be481a25ed18f3618acbf4aad
intervals_24_decimal6,sparse_peer16_antipodal_8_8_r05_k6,sparse_peer16_antipodal_8_8_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,35,3.060726315293831,na,05,g5,4,0,0,0.0,False,16,0.4166666666666667,43899ce34934868532b8ba1876150e0f12ff6a86dcf5b065d03e444554c9ede9,81752286cb9e2bc76c6e876e18e1f9fe60a5d00ca052019a976def2df4e35d16
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,0,-3.060726315293831,na,00,g0,4,0,0,-0.0625,False,16,0.2916666666666667,b5f4b7a0949ef1bc3c3d72b90d49b05c2eecd7d759d12428fc99a0f31881fe5f,685c7cf5ee6bbbac830c761814aa90aeb818c58d0de251d25f943d8f3eb1b2ce
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,1,-2.92640177655781,na,00,g0,1,0,3,-0.0625,False,16,0.5416666666666666,e92f63073ca1d1fc28c9c8bb20f59d552b4426435c252c9b78d6f5e3f1a244bd,50eaded1cf37d716464e7a2d328009e24091b025f5e651cd2c20afc564865845
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,2,-2.746279632217894,na,00,g0,3,0,1,-0.0625,False,16,0.4166666666666667,3b71f0dd29b3bd95a9334723067e324b99c2167228867b61cfd5a0f00f898b15,5391ea52f77ed69c6ae87dc2b1e9e8074325802c233b99040632aab9f4ae821e
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,3,-2.518873672395674,na,00,g0,1,0,3,-0.0625,False,16,0.4583333333333333,2aa6590786ab40ca376503cc118a5b3cbf2476de143b13e838e00183c102b654,925753b5c1329710e07c671d144075b9d9617a4728062e830cd2b7bfb8eb453c
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,4,-2.360717942934366,na,00,g0,0,0,4,-0.0625,False,16,0.375,1dad05e0c01831285f2becfaa3d3e2664032ec985ef4c17080be107e0242f55f,aafabaf792971d64d250a893cb22d15a1472f43d9a1a137362a39c12de91a78f
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,5,-2.125472971056087,na,00,g0,1,0,3,0.0,False,16,0.375,8afc0fae7dcb947632e31d827e5e0e09ef4009b57a316c227152bfb165c3b587,64f42972b7a79c42d91d3fab9ee59ac63bfa0093fa8d772672c3b462399447dd
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,6,-1.955683617054956,na,00,g1,3,0,1,-0.0625,False,16,0.4166666666666667,ee11a86df87ecf44d12fbad799057baac700fa2c26cc5debe3c04c59c4cc0fd4,8e0d3a767aad259c0ea15dc29dccd9221022781629f614ea8a80efc9bcb93caa
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,7,-1.81130581486731,na,00,g1,0,4,0,-0.0625,False,16,0.2916666666666667,df8266a3c6456a91e3f1d13e943648f0c65dbcf74d9960ef25c8e96a4f49f181,2e406fb2279c87ba76a2886981aff4b3e41e0186552db270e61c6e8ee8ffa2f7
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,8,-1.70513797996314,na,00,g1,2,0,2,0.0,False,16,0.4583333333333333,3a975c6b7c98b06d0d53841694480d12316fb635f1e3fc38be8a43171bf284a9,dc5e72eb05c391570e6490590a51c16ace4aaaaa06df2b2c9c3b16346844f201
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,9,-1.459132129739855,na,00,g1,1,0,3,0.0,False,16,0.375,6dfd87b99188921d6356b65486a5bd8e6abd0b316da75575e2e9915f511e7843,553453c84926627c3239752b05746a2b148144b3fd4c1b955a7bcbf73a2659c8
intervals_24_decimal6,sparse_peer16_antipodal_9_7_r00_k6,sparse_peer16_antipodal_9_7_rXX_k6,sparse_peer,block_1,<PROJECT_ROOT>\runs\sparse_peer\sparse-peer-v0.1-block1_8a4b6c8cc369\20260723T140327Z,10,-1.326501968991361,na,00,g1,3,0,1,0.0625,False,16,0.4583333333333333,9c77d1646b6a8d959f1a6e55e6ff3338e447599b9578d81082668e8437a56811,de5e1488dca9fa3ae5303d89f5faad5c76febc20837bfda1fcd2eca4d06ee2e0
