representation,profile,profile_family,source_family,acquisition_block,run_dir,offset_index,offset_radians,epsilon_level,sparse_realization,offset_group,count_retard,count_stay,count_advance,estimated_eps,unresolved_near_zero,peer_count,bin_sparsity,physical_hash,prompt_hash
intervals_24_decimal6,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,34,2.92640177655781,na,na,g5,1,0,23,-0.49990788115143264,False,240,1.0,12eed7368a8bebec4b7ca2d31e9b000a86b45a63e862b9d1ec32104c1175f41b,09d3143dbb7924ebc5bd77f1dc020ba73af33283e8f5572c6a130540d82990a3
intervals_24_decimal6,kappa_9,kappa_9,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,35,3.060726315293831,na,na,g5,2,2,20,-0.4999664475874796,False,240,1.0,324c433973a14fbcf697f3ed3e02e5bc113a393f1503660d772667740196b54f,a4055c8eba37e666129c876e19ac3fd6d39b6aedb0396992ecf67d89bce7b7c9
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,0,-3.060726315293831,na,na,g0,5,13,6,-0.49999854780459346,False,240,1.0,2bcd52dd6a4ef670dffaa5f433c118e1dea8ffc4491545104f3506063f79b1a8,a51e5f8ff9d97493cf207e8e5debf6f76748a5cdf6a170f6a264e3cfd9868e01
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,1,-2.92640177655781,na,na,g0,9,4,11,-0.49999364210010616,False,240,1.0,869aa5357b121e2300538e12bb384dfc32f99094db12f9035b2209889ef8f59b,003ece49e3c5eb0c6747f23632c24b937aff0ef95c0638fd66ca723988a0bd08
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,2,-2.746279632217894,na,na,g0,10,3,11,-0.49994701150214005,False,240,1.0,0e365fa0786b4593f8bc45331407907be357b0bfeac3d09b235d5ea1c0ce018e,ccf4bc7a1abffd29499335917abd3ebd76dc120b951bc6a44f56874836263634
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,3,-2.518873672395674,na,na,g0,8,0,16,-0.49932881334338874,False,240,1.0,02e1d8a9c5a28b6da5552040a94856e0892e5573c546d8f106b95c5b26325563,bb788d9da66881b821dd558e22f80b5d054f2c3a4a289162166ca614303604f7
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,4,-2.360717942934366,na,na,g0,5,0,19,-0.49664948789778124,False,240,1.0,17f094c18c5e5c3c3d2f4b7b75665acc0f75c4cb796786c8e8c076d23210d819,9a0a1366a32fc0757b250895fca3999ff469b4da296a8f7a749c0dd9d140801e
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,5,-2.125472971056087,na,na,g0,20,0,4,-0.47363342528157903,False,240,1.0,683c963076ba6e6faf34fdcfe0fa289105d6b3241dbc0f1e09d194f5f5b4c217,df1d08bedd287d40e74925e7271443229c2822d5cca529f4a48d3e45b3956dbb
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,6,-1.955683617054956,na,na,g1,12,0,12,-0.4124880274891717,False,240,1.0,0b322a4352f988106993767dca319ece2737f6cef240f43a1e04a67c7cdf7c90,fa668cd1e88d32abbc72fa4bec74fd48df3f69a9fdca5320f72d91404743a620
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,7,-1.81130581486731,na,na,g1,9,0,15,-0.30285917246879057,False,240,1.0,8287bed4817ba9d3cb81dab352ef789683c3becf0c7f2ecf959adf0fcfc283e4,9e8532d3444c4456d7960041062452af05216b873e206e7ff6b9c92ec5e133ea
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,8,-1.70513797996314,na,na,g1,12,0,12,-0.18329477247522624,False,240,1.0,09eb37f020f75265ff7adb266bca18797bf7d9fc44a7f2e540cdbb886e40c471,02a3ca7f3555effc75f97d0a7c3311efbab201adb2f0709efc22212f7e20c34e
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,9,-1.459132129739855,na,na,g1,3,0,21,0.15415127122354766,False,240,1.0,09210662657dce49e90c4e32cc3e1cdf141567a3f5c8273ff52bee2fb8859e6a,90f3b025b19a704cf7102934d03ae6a5e8fb03b9daaad16eff41c19968e2a538
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,10,-1.326501968991361,na,na,g1,16,0,8,0.3065334692862932,False,240,1.0,a175e949d44a986679caa01a1836e75f836e289c4dc68bda02c9a407172d7470,5fdb359aa616ef342aa3bc8a638a033f994760c8843b212db883c6dcc0e2063f
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,11,-1.193267876314604,na,na,g1,2,0,22,0.40836106825600205,False,240,1.0,415bff4f2065661946a03063c4df2291089a8d8b6f93962203b05ca5d480fcbc,edaf688306e482cf66007ec688d24c850f734422f846ef2d9eed77d745e7598e
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,12,-1.01205578829373,na,na,g2,6,0,18,0.47445968251307324,False,240,1.0,0ec8ffc9be3680003e63e35f0653b77edbb0544e5eace21cd9fbf44fb3a92edb,ac28420c27e12b4b1e9872ca66ecf04f17867c7457a6bc80bfc7142451102b1f
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,13,-0.815390451126862,na,na,g2,10,0,14,0.4953436815175971,False,240,1.0,ecc27ec290617c4edcf6465620e2bb6d81b825da8ec85708e1d689c3328b293d,a09ac9d7457049f33dbb6773a584f8b9f273c7499d0a3ea7ad029bc70a000371
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,14,-0.582253411155328,na,na,g2,17,0,7,0.4995654639747831,False,240,1.0,0146d556fa6ba5a912670acd565d9104c4968e9166f768feb781ffef92d29a2a,4d11551d7b260ddffb29688ba6f5ac2e40dacb98540a4b719443a64bebc9f7fd
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,15,-0.424110634258503,na,na,g2,20,0,4,0.49992609256447806,False,240,1.0,018b4f4d6514f0bc201cfb34597296f2b2a34f0df2b198e73c163f047fd05376,ba24347fd1d3fc08a42e124e6e4124758718b908c1725230a2891f78b0ff2c14
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,16,-0.252363301580937,na,na,g2,19,0,5,0.49999012984079627,False,240,1.0,f93a9d9e7129053738de51a2672efaf6166e3a8c48d6de39ba7b67b81244f906,13b1861e4667653d966c66367df0122df1c18b199acf911333f84a7e3503401d
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,17,-0.126277469898986,na,na,g2,19,1,4,0.49999771048371244,False,240,1.0,46bc0da32781916cdaf8572557e145a03472b28aac55b99eec7cda27a179ffaa,76e5cd4b6227e2fd680108160e6f7876a58c7b82ab5ee26bf0e0ee083b112157
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,18,0.126277469898986,na,na,g3,3,1,20,0.49999771048371244,False,240,1.0,71ae23602d087874cce6cee20dda9cb6a8cb1a459fea7ddfe4a2b0befa202c40,e56008868bf1f5ca3bc330d57e725ebc73a5d0e86163fc1e7076eb93e449adc7
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,19,0.252363301580937,na,na,g3,1,1,22,0.49999012984079616,False,240,1.0,b961f416dc8f62b8b3125311d58abc4683714ec2689d1874a7d576e2e3299e9e,bf960bf527b8b2e19f7e6f25751c9726b046587ad953d60491dc04ed69bbeb9a
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,20,0.424110634258503,na,na,g3,2,0,22,0.4999260925644782,False,240,1.0,69b443d4b81edb9743ff2975b03087eb427563fae06b29b214f62d8b3290eb90,c03d340abad97d2149b6f4a2920c06671b5aea3772be2b48f09bc8c0e2b0447c
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,21,0.582253411155328,na,na,g3,3,0,21,0.4995654639747834,False,240,1.0,5bd4923c48cfe18e8e2f740aabf84cd1428ddfb0808b41376b376c9498a13cdd,7e6bb0db22a14af4304e397ffe0d009195e33e3b525341682732a1faea6a7151
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,22,0.815390451126862,na,na,g3,4,0,20,0.4953436815175972,False,240,1.0,888be4d29a3087026df5ee7006ac90701ed412ff1269470f771a3901efdd7632,d3b5f7eeb183e7c25a2179115b75f60f3fb57b0d3e03fbd21ca27a326c832a7d
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,23,1.01205578829373,na,na,g3,7,0,17,0.47445968251307336,False,240,1.0,25558e9b63332bb18f3e44beffdcb08b9790e2156c3812e070665b36a2db4cde,05b93d5f4566718aeca0d1776333265039c9adfb63aaa9e309537ef6674f452c
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,24,1.193267876314604,na,na,g4,2,0,22,0.4083610682560016,False,240,1.0,de404e4731ae6d056a7fa81a1a1c358daafb2c80e518c0937aab75769b9a78c3,7021fce60f9f28dd4a8e29d89921fff813bb75cb098271c8d853bb44cca9cde0
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,25,1.326501968991361,na,na,g4,2,0,22,0.30653346928629277,False,240,1.0,c07d36783d69c10d875d3c0647310ec24d02594cf1a5bb1014e721b241a8e1fc,b42c7ddaf00f03a85cf8c15b1b4b5e7421362aad967b2d83c761a3cf29bfa775
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,26,1.459132129739855,na,na,g4,0,0,24,0.15415127122354721,False,240,1.0,63b9b220d2a0cb91b7f39786114813bd6444ca5ffc888b2cd04179086e7e4b10,b89303b67528a06bffa8311f61e02898ab11f7e4e674e613f1681e4495136de8
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,27,1.70513797996314,na,na,g4,10,0,14,-0.18329477247522663,False,240,1.0,31d22f3d045edcf238603e2d431be09efa00cf6a212b204bd6e72223d2827875,0cb4cf3f92fb1fc0c77d5daa3f59ee4c85da3f32b0b8d375381dc8ebbe46af2f
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,28,1.81130581486731,na,na,g4,20,0,4,-0.3028591724687908,False,240,1.0,f2247ad8562f77a7057942276a760567003100ad0880a93508fc6596722847e5,db0c8a7a97883dd6e506b59a77fdc0353c9386b185ba2e8a76da8d4e778ed599
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,29,1.955683617054956,na,na,g4,13,0,11,-0.41248802748917185,False,240,1.0,df861de7e30c7973fc25514cf70e28f1bdd991bafa628af3e441ceb8719e3bc5,42fbf6b1a779ddb2efc4d8d3e532a8eb9447ecb1f8ea6c62cd13a78553f1d7e9
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,30,2.125472971056087,na,na,g5,20,0,4,-0.4736334252815791,False,240,1.0,c93835ea380f26741121edd07293c9c7a14905183d76ccd0e0ea7a33e8cdb001,7d72ff6bacf35b804c50b15f5baf5a6b748a5f11dcdcd0482d68039f95563c97
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,31,2.360717942934366,na,na,g5,21,0,3,-0.49664948789778124,False,240,1.0,1387f8b489a15e6274bc1646ba80d63212dc6ff85c1199f64c247425d21914a0,3af4cc3406456beb261e780903d0aaa83807a11d4171e9ef2d536331ab2ad9c0
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,32,2.518873672395674,na,na,g5,18,0,6,-0.49932881334338874,False,240,1.0,6c1fbc7f406bb7d4297fc1f9784e13bdd95c4f2af9f964e386c7bc5bd8db9600,3e55730fbaa3a40c8d8c79c224e1c395d3b7382b8c00c38197d03eb439cc1a62
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,33,2.746279632217894,na,na,g5,21,0,3,-0.49994701150214005,False,240,1.0,6333618cd750037afd4971bdbff457d58125c9aa8f0d96a37664ac041a703170,40c538c520f9c5a7e4892367caae56fc7b802d824cb29b996bd204a86721f64e
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,34,2.92640177655781,na,na,g5,3,0,21,-0.49999364210010616,False,240,1.0,962f8916716fa93ff7b17f6eb43207a7a80a9ac92dd08b6cc9aa4717a49bff1f,d1f1a5f028d557099515eaf2a7eb98813cc9bdb33d9b85527045b732d2a7bb01
intervals_24_decimal6,kappa_12,kappa_12,transmutation,block_1,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block1_2bf5f01c6698\20260723T113147Z,35,3.060726315293831,na,na,g5,2,1,21,-0.49999854780459346,False,240,1.0,daf0ebda08e3a5fa5644bddae54bd2b4e7128b8467664a45b9c26587a27fc66a,e4002dc8b8d87b89ed5a947869fd1c9677a18fdcc566a8038e1cb08399032dfa
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,0,-3.060726315293831,na,na,g0,12,0,12,-0.42483909901078,False,240,1.0,e32d5d40da2b30dd2fa2b854e2f7adc3e365df855eaa3d175c6a8e8041ebbd63,6fbd92bd4038a3f9f0629e4e708ec7ee8b27ccbd6bf7872f04d127411a0204c1
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,1,-2.92640177655781,na,na,g0,9,0,15,-0.4192603470030778,False,240,1.0,aa4423f1755bc3b1b372468d7f816730913935506d41c78c06e06599c307c148,d6ece9ef59e0286b2b8e125ab182d2e545f23ddb58f53a4cb09ea8872aadf19e
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,2,-2.746279632217894,na,na,g0,13,0,11,-0.40327756096782363,False,240,1.0,a3e00ec9155592d0d728bb406045700315a962eb1a13bdcdcd878448ae91885e,2cfcb464a5ab129ad46f908febb24a47ca7e25036c63d98a27f629ac55307937
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,3,-2.518873672395674,na,na,g0,9,0,15,-0.36723642676760804,False,240,1.0,15d9a3f10c985d85cc2c7ec3976e2819ee676da3a0326a5d2fbbed4f0b063c74,0757e621bfe888474dd111e4049c15c927c055142659e7dcd3ed713a4258f499
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,4,-2.360717942934366,na,na,g0,15,0,9,-0.33016962810288003,False,240,1.0,93bbc582740c3539eabccc3a3da293b930a98541e024d3cd767d0fd4da9e8a63,c13da9d37a4288be475b2dd29ae39d96f53c94bbf606114a7da5805c077ddabd
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,5,-2.125472971056087,na,na,g0,24,0,0,-0.25506390955320984,False,240,1.0,39f3206a5e3ded6d40a5d03045ee4e6e6d956cd796c34161dc5f7e193eb3d4e7,37c0744d09423f8c2162d14b3872c1a13c0dedfc30154ce6cdbd98415e48f67e
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,6,-1.955683617054956,na,na,g1,19,0,5,-0.1864065554740868,False,240,1.0,fbb818cc32cd1e3fb1b2944e915740b02ae0c2afc5617514605dfcf042383407,d4bd4b97017154acc49eec5b7dd4f06b746fd21c2dc2507288ee2484a1b9b519
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,7,-1.81130581486731,na,na,g1,15,0,9,-0.12009858277344748,False,240,1.0,d36789d29780c7a9c309ebc6a303b6927178dc7d3ee0a51ba66687e20459a887,70f77aea03fa602a2d9db68e9ebe887056d4c61736ffb4df293d75794694c69a
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,8,-1.70513797996314,na,na,g1,24,0,0,-0.06801389530005408,False,240,1.0,946330bb4dda7d6f78f355a5020e7faf8048349e80efda3020e0f6bb43e99f58,3861d5cfc1934759fe7a69bcd78daeb74b206e26b03311b06300d3512e8912a1
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,9,-1.459132129739855,na,na,g1,16,0,8,0.05664294586019025,False,240,1.0,78c72de14d5f11657c3dbe66e216507497de9cbb78d0fa661f2dcd0c975ca3fa,56463f9e77fa2991a728cefc269084e19be0551c5cbc8102257ce6a2a77d0faa
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,10,-1.326501968991361,na,na,g1,16,0,8,0.12191166440439616,False,240,1.0,ffdb7585dfb88a0f5f6d3afd891c2668fba4198968c7512713cc2bb8490aebb1,7c20444e564569556d0914bc8c6a32133879994226cc5ee48e3b62310375387d
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,11,-1.193267876314604,na,na,g1,10,0,14,0.18318536837903732,False,240,1.0,694e1ede6347c92abfaa69c0381ed53c3a36ac104519f1152b067665c07a86b9,f4f4864ca163a4eb14dbcb9fca4082a90f7440de7870e80d1a9c742b25f181fa
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,12,-1.01205578829373,na,na,g2,9,0,15,0.25656493942916014,False,240,1.0,6037a3c7f203a07bbb62bf1234dda88ba69971a7826860c58241cfa4a4fef386,dfbbf4e06eddf45d1a2d5b5abeaf89ab83182a6ebac812155cb4dfe2eb9b7f51
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,13,-0.815390451126862,na,na,g2,17,0,7,0.3206640093457127,False,240,1.0,c5abeb06b3deddee9d0bf27c380b7eac93b475668fd08e8637d98733afb27a8f,11dd0ce5dbaeb93884b60888bf750376eb759b2d79846480a245f92c4f19fad4
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,14,-0.582253411155328,na,na,g2,19,0,5,0.37507253346559266,False,240,1.0,7a4340e4dd580f92583b18752a885acd796d1126f33b14c35641c868519653c1,0308dea03676964a9bf0639c575ccea9455544908f102d10952e04438ea2372d
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,15,-0.424110634258503,na,na,g2,21,0,3,0.39974627288989106,False,240,1.0,08af02ef946bf3aa9050bc22110f54f3ff6199691bc7d338fc7ac4953876316f,8c76cf988ec0fb40b4df847787784862c4bc1eb60b8dae57289582f474044cca
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,16,-0.252363301580937,na,na,g2,12,0,12,0.41678780723479725,False,240,1.0,373234f83b31270fef528adee6475aafae80d66f92a0ab012550e22a137694d3,0af3552f573983e149eaae7259887263f2bfd3a2138837b80039d11d4e7403a4
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,17,-0.126277469898986,na,na,g2,9,3,12,0.4235295172030781,False,240,1.0,0a192799335d6eef78f20132c126f6677213d82688ce921fe5f447a930f06a83,d367fc2797d3e4ed249c04d6cc7c4bb2cc4641be81e0d7be2baecdf0fe47254e
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,18,0.126277469898986,na,na,g3,9,8,7,0.42352951720307785,False,240,1.0,7d162692d378e7b45bd1e25d6c60b97579ef30f700d1f1f7870c198bb77a27c4,d0fe6f2853be7b2e6675355dde404eec77374b4c531b2886deb0c88e182864ce
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,19,0.252363301580937,na,na,g3,8,1,15,0.41678780723479725,False,240,1.0,65491e2f62956fe6b6d16b14f3b994dd41d44d322d7dcf6a627b3515d01a510f,7e41481d49892f1934912298177b992c38511782c3fc5bb90b2cc139b91b839b
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,20,0.424110634258503,na,na,g3,11,0,13,0.39974627288989084,False,240,1.0,edd113cc1da793cc56e2c09d2f9a4bb33bbd8e0f7b4204f86515234751aaf4e9,5502bd7f9b0461adcb724a6cdaeaa392508e204e305a140474e4c4187ee04bde
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,21,0.582253411155328,na,na,g3,3,0,21,0.3750725334655929,False,240,1.0,5b747f870168e34f1eb3f49ac9acb884ba67016e79f85f6e1425472679da0bd1,5e904cd94f9128efd312fbbcdddbb35826ecb54d466a65bf7114aa0b62c63f9c
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,22,0.815390451126862,na,na,g3,3,0,21,0.3206640093457127,False,240,1.0,8f416185a5292e2bfe567d72fbf38c0418a076aa35d3a8ac493f296501c82d39,941d6c2eff1c55fd1590adba1e8fcb71666534e04b5854ee399b0d12556ecbd0
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,23,1.01205578829373,na,na,g3,6,0,18,0.2565649394291599,False,240,1.0,eab8faec4b2a1c0485eac99dd36e183911be959f1ba1909734bcf32cc975a688,08dbe67431be3fd5522a752b05b2f0434b473a2f5dfe33bd9c3416ea953a84dd
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,24,1.193267876314604,na,na,g4,0,0,24,0.1831853683790371,False,240,1.0,d9e5b06f3cef796f3b7f9cfd7fa4595c384d5b18be8929e1e798e50948949cbb,061832d5ffa797d2d30c1f603b28d602b677bee9d15468eb45acd8aae3064141
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,25,1.326501968991361,na,na,g4,2,0,22,0.12191166440439583,False,240,1.0,3439cc9ecc40274c8b01e9ebe240c01d8e4a5c036fccbb8ea0249b3fe13a5e0f,9f6581472d44800de6422f50fef8a7d75b03082f9671fc0acc93928d28577240
intervals_24_decimal6,kappa_2,kappa_2,transmutation,block_2,<PROJECT_ROOT>\runs\transmutation\transmutation-v0.1-block2_d8eb58f5e0d6\20260723T113939Z,26,1.459132129739855,na,na,g4,0,0,24,0.05664294586019003,False,240,1.0,d9aa81b7f8f7a1b25eeb711bff0fd6940ed469e596f682d324fb56916c3a93a9,571fa24e957778897f92882dbc575ffee995e9ba61c9861fe61d625a6582cc81
