block,representation,profile,concentration,fourier_order,g_prime0,n_fixed_points_fitted,status
feature_block_1,centers_n24_d6_o0.25,kappa_6,6.0,8,-1.1288149193075134,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_6,6.0,12,-4.982992898693655,8,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,2,-0.4408006282866346,0,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,4,-0.8654095533304115,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,6,-0.9774170950682307,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,8,-4.1662957521758,12,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_9,9.0,12,-7.294203528585687,14,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,2,-0.42280520002878,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,4,-0.10010405050464453,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,6,-1.0388255885682145,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,8,-1.8358111018957808,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.25,kappa_12,12.0,12,-4.97405538687313,10,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,2,0.2755032138696801,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,4,1.1553545474858058,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,6,4.35706705755237,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,8,3.8610271239254454,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_2,2.0,12,5.032953307904364,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,2,-0.2723947759421307,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,4,-0.43439406734350583,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,6,-2.18504154273066,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,8,-1.643037062179275,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_6,6.0,12,-5.249800512728416,8,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,2,-0.23056716848928394,0,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,4,0.07898771185758227,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,6,-0.3498524497664859,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,8,-1.8769665995386895,8,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_9,9.0,12,-5.108978514774148,12,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,2,0.23295624004404833,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,4,0.6200107693400498,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,6,0.38143599073464163,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,8,-0.3474300693005624,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.375,kappa_12,12.0,12,-1.351740999182118,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,2,0.14435213456043905,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,4,0.1824246225060754,2,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,6,0.36989221237162795,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,8,1.3269690524336883,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_2,2.0,12,0.12399356917474502,10,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,2,-0.7696518610831434,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,4,1.7197904384449028,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,6,2.725270876513342,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,8,2.091896740130655,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_6,6.0,12,2.5904767843285317,12,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,2,-1.1003367573565517,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,4,-0.6497705181458526,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,6,0.4356718053850398,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,8,-0.8823457471385728,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_9,9.0,12,3.444918083386104,12,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,2,-0.9205603699340387,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,4,-0.9767298318928963,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,6,-1.392229019694464,6,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,8,0.2795556250460439,4,diagnostic_only_not_primary
feature_block_1,centers_n24_d6_o0.5,kappa_12,12.0,12,2.0462024301131567,12,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,2,0.06492734689326243,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,4,-0.8600878212135656,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,6,-1.8798452366758978,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,8,-0.933009136265187,12,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_2,2.0,12,2.070694911331834,16,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,2,-0.0011439958607666334,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,4,-0.578954270833736,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,6,-1.1836832214755406,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,8,-1.601373858914714,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_6,6.0,12,-1.5594476443082275,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,2,-0.1430276550157024,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,4,0.09383963332137497,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,6,0.23704418777900593,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,8,0.038877371194694366,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_9,9.0,12,0.31710360105938434,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,2,0.05013677314125872,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,4,-0.08995997746776033,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,6,-0.5033947019985388,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,8,-0.548933617030138,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d2_o0,kappa_12,12.0,12,1.0611516896189144,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,2,0.2675510234902168,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,4,0.5608596704415512,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,6,1.529647963112409,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,8,-0.08066259271051826,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_2,2.0,12,-1.6720476315788593,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,2,0.12850898591173981,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,4,0.03873702711520194,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,6,0.5914374104346964,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,8,0.30318768649422245,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_6,6.0,12,-3.44725042008519,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,2,0.137897302104358,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,4,0.03575033806119064,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,6,0.2322532728442907,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,8,0.812033266649912,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_9,9.0,12,-0.30004679511559584,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,2,0.019248247900051446,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,4,-0.6871779659211066,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,6,-0.12907659730680937,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,8,0.33584820744127586,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d3_o0,kappa_12,12.0,12,-1.0293586452192345,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,2,1.0467410910391686,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,4,1.829867770018413,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,6,1.2359567672825293,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,8,0.30501021236548953,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_2,2.0,12,-1.1065332409978754,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,2,0.6791875216565535,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,4,1.0002978135596723,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,6,1.2625120410875341,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,8,0.911091293158504,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_6,6.0,12,2.584354915703956,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,2,0.6854434950362452,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,4,0.48191441859819156,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,6,1.1146275552323326,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,8,-0.07647039936578125,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_9,9.0,12,2.2580287070152507,12,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,2,-0.05145029764049988,0,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,4,1.9150102450280897,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,6,1.0933225113179534,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,8,1.4459976956491745,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d4_o0,kappa_12,12.0,12,2.940827901191735,12,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,2,1.1625850636892534,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,4,0.5670115350075828,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,6,0.7198678681945001,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,8,2.2312022598726604,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_2,2.0,12,0.062108718191786205,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,2,0.19257853048447537,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,4,-0.2038161469218433,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,6,0.2834785567394214,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,8,2.2697410454157745,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_6,6.0,12,2.4251786597655043,16,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,2,0.28208627722338986,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,4,0.04995966472374935,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,6,0.7073632604573407,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,8,1.2988994360515216,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_9,9.0,12,-2.239922276651382,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,2,0.40049577955898974,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,4,0.25771214731910985,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,6,-0.890005045262168,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,8,-0.10596400223401298,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d5_o0,kappa_12,12.0,12,-3.2745242036808113,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,2,0.9170177380045339,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,4,1.076731441542408,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,6,0.5379668812344579,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,8,0.8958527377700964,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_2,2.0,12,2.3221931449019704,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,2,0.6393143576822354,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,4,1.1383591747077828,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,6,2.062724315643385,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,8,0.5944038896373363,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_6,6.0,12,0.6916638731501532,10,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,2,0.6338753088931183,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,4,1.5136560741533012,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,6,2.089142336009686,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,8,2.3188702396902134,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_9,9.0,12,3.4716567036598485,8,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,2,0.7293374934239052,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,4,0.3971738810498073,2,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,6,0.6231507690882103,4,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,8,-0.7543035797697194,6,diagnostic_only_not_primary
feature_block_2,intervals_n24_d6_o0,kappa_12,12.0,12,1.2477227245021603,8,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,2,0.672458733247921,2,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,4,0.3209920634621751,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,6,1.1164255068276325,6,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,8,0.7729392604506339,8,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_2,2.0,12,3.036285049890454,8,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,2,0.8863426375102359,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,4,0.13422659798315617,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,6,-0.7805978254873244,8,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,8,-1.32392583909279,6,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_6,6.0,12,-4.116015965828866,8,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,2,0.9292151354289052,2,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,4,-0.8486791992557502,2,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,6,-1.7837703633227173,6,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,8,-2.2493654113282866,6,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_9,9.0,12,-3.40749054474703,6,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,2,0.4382587142923955,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,4,-1.2024162102697673,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,6,-3.3733927789802993,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,8,-4.2775794233971745,4,diagnostic_only_not_primary
feature_block_2,intervals_n12_d6_o0,kappa_12,12.0,12,-1.859378534034267,6,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,2,-0.07711482280740838,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,4,-0.408439901627458,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,6,-0.9226175400959947,6,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,8,-0.7023449111193047,8,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_2,2.0,12,-4.6813766257433995,12,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,2,-0.4955550776976527,2,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,4,0.04481410591528853,6,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,6,-0.7542197751983767,8,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,8,-0.7405765186203801,8,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_6,6.0,12,-0.591656695526134,12,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,2,0.2783471321353379,2,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,4,0.14300338087229736,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,6,-1.2098295392489238,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,8,-0.6457906777989161,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_9,9.0,12,-1.482582087693654,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,2,0.07348742662660288,2,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,4,-0.28265664410637714,4,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,6,0.2754240352013876,6,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,8,1.9037818882903823,8,diagnostic_only_not_primary
feature_block_2,intervals_n18_d6_o0,kappa_12,12.0,12,0.16746295751888685,12,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,2,0.8653538192817147,2,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,4,1.5665085044033957,2,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,6,1.6423921725766777,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,8,1.1281665978692024,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_2,2.0,12,2.867786924503344,8,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,2,1.1440651920219502,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,4,2.0868709987453378,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,6,2.1496239905977137,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,8,1.8882411463185318,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_6,6.0,12,1.461620163254726,8,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,2,1.4294444935269115,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,4,2.0531402488825385,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,6,4.080127888954599,4,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,8,4.496508756444235,8,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_9,9.0,12,7.006691687653989,8,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,2,0.834446763102823,2,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,4,2.1165244378502854,2,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,6,3.6401242594007224,6,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,8,3.537053038181468,6,diagnostic_only_not_primary
feature_block_2,intervals_n30_d6_o0,kappa_12,12.0,12,5.889953463768812,8,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,2,1.4967592072988394,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,4,3.024708532584212,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,6,3.128138847870233,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,8,3.700727666888307,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_2,2.0,12,2.9575466817588736,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,2,1.4536650061256955,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,4,1.9547445099799812,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,6,3.231191489842912,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,8,5.104531488920005,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_6,6.0,12,5.460872347976764,4,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,2,1.2602189033816686,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,4,2.1497071817892115,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,6,2.1520102712662923,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,8,3.169593561701791,4,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_9,9.0,12,3.720630294848768,4,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,2,1.6762363704314218,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,4,2.016943994616624,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,6,2.6369772739450057,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,8,2.5164601250427365,2,diagnostic_only_not_primary
feature_block_2,intervals_n36_d6_o0,kappa_12,12.0,12,3.946657106199952,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,2,1.5717136979114592,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,4,2.629738129577086,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,6,2.6199657043617646,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,8,2.656816120584538,4,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_2,2.0,12,2.4677809221279734,4,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,2,1.7444698459199868,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,4,2.561111211051622,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,6,3.496298363438583,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,8,4.877051143392598,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_6,6.0,12,7.006558312038108,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,2,1.5905205566485998,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,4,2.6287615722759403,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,6,3.3579540341588165,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,8,4.819138284167883,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_9,9.0,12,5.643152955122745,2,diagnostic_only_not_primary
feature_block_2,intervals_n48_d6_o0,kappa_12,12.0,2,1.5282540251947185,2,diagnostic_only_not_primary
